"image_name","target"
"ISIC_0052060",0.000491681227684792
"ISIC_0052349",0.00117906258171443
"ISIC_0058510",0.000305822027863939
"ISIC_0073313",0.000456493645175741
"ISIC_0073502",0.00387784707550608
"ISIC_0074618",0.0174731792738194
"ISIC_0076801",0.00124207100591597
"ISIC_0077586",0.0121208136255054
"ISIC_0082004",0.00128214045402002
"ISIC_0082785",0.00388244084520657
"ISIC_0085332",0.000174438854482664
"ISIC_0087243",0.000350195178016426
"ISIC_0088167",0.00520506339902569
"ISIC_0089356",0.000126507976780982
"ISIC_0090283",0.0494649534267412
"ISIC_0092481",0.000560416329691745
"ISIC_0095455",0.000546232573868512
"ISIC_0095790",0.000163498515636901
"ISIC_0097719",0.085533681343721
"ISIC_0099348",0.0760382170057754
"ISIC_0101040",0.00276199930628348
"ISIC_0101383",0.00404940045566697
"ISIC_0105104",0.00662632037623232
"ISIC_0108196",0.00140160723644964
"ISIC_0112420",0.190188226628737
"ISIC_0114232",0.000117182757973269
"ISIC_0115798",0.000178709599717317
"ISIC_0116844",0.000139533780711063
"ISIC_0126432",0.000811767418241829
"ISIC_0131485",0.000105310884765685
"ISIC_0131912",0.000423937363333596
"ISIC_0131978",0.000100140865276648
"ISIC_0139322",0.00650581781776184
"ISIC_0142066",0.00670068181915641
"ISIC_0143109",0.0294568010309182
"ISIC_0148210",0.00391856111721099
"ISIC_0148937",0.000723814985367512
"ISIC_0150213",0.0263094263524245
"ISIC_0152553",0.000152606045502667
"ISIC_0153127",0.000229102280203975
"ISIC_0154289",0.000212363229068434
"ISIC_0155813",0.0307291737318607
"ISIC_0155983",0.658058047651404
"ISIC_0157088",0.000328249922416504
"ISIC_0158761",0.000186492468809275
"ISIC_0161963",0.0804752257271023
"ISIC_0165178",0.0223813479929642
"ISIC_0165230",0.00349048485764723
"ISIC_0165615",0.000423582415292105
"ISIC_0165617",0.0064546746111503
"ISIC_0165674",0.00019795560773127
"ISIC_0165928",0.00337686994961344
"ISIC_0166561",0.000181954121492339
"ISIC_0168125",0.0282273842901871
"ISIC_0169378",0.0231376184052681
"ISIC_0169575",0.000308926464161448
"ISIC_0169906",0.177522716145074
"ISIC_0171865",0.0062176583382368
"ISIC_0172678",0.000325659603613697
"ISIC_0174800",0.00193550484516567
"ISIC_0175014",0.00159373330826698
"ISIC_0175798",0.442609809020524
"ISIC_0176152",0.00531260830878414
"ISIC_0177083",0.000405878499354539
"ISIC_0178235",0.0946352302768532
"ISIC_0178258",0.0057805903521096
"ISIC_0178428",0.0326516135635223
"ISIC_0178741",0.0123459633819027
"ISIC_0180057",0.000778843340185653
"ISIC_0182213",0.0812462266871569
"ISIC_0183334",0.000176156898732053
"ISIC_0183449",0.295942193045201
"ISIC_0183658",0.000260565046862781
"ISIC_0183771",0.00255761911016111
"ISIC_0186715",0.00451857120536775
"ISIC_0187786",0.000167495006674496
"ISIC_0188485",0.00156627625201796
"ISIC_0191895",0.049947079947052
"ISIC_0192184",0.00757787388135812
"ISIC_0192807",0.000142331192567653
"ISIC_0193289",0.0210846155565906
"ISIC_0194115",0.00099085142417511
"ISIC_0195744",0.00273992478978756
"ISIC_0195995",0.000583380015846766
"ISIC_0196159",0.0921187994801793
"ISIC_0196622",0.000275464984111847
"ISIC_0196807",0.00463585680865756
"ISIC_0197182",0.0132746998319384
"ISIC_0197440",0.00377492293324353
"ISIC_0197860",0.0015431436754112
"ISIC_0198376",0.00019091236107421
"ISIC_0198622",0.000236637811311593
"ISIC_0199195",0.0307754870088038
"ISIC_0199718",0.000289673477120828
"ISIC_0199780",0.000133630667877531
"ISIC_0200120",0.544711529744123
"ISIC_0204399",0.000138305663164549
"ISIC_0204875",0.000434500098776526
"ISIC_0205627",0.000279034872456534
"ISIC_0206261",0.00128431597065488
"ISIC_0206934",0.0107192203312981
"ISIC_0207197",0.00988249113678391
"ISIC_0208233",0.0486054258331776
"ISIC_0209640",0.000198579060122813
"ISIC_0210915",0.00414997606626077
"ISIC_0212435",0.000167749656656103
"ISIC_0212468",0.000744256531985897
"ISIC_0213848",0.00088892852401973
"ISIC_0216203",0.00332601238989636
"ISIC_0216447",0.139896654898903
"ISIC_0220438",0.0872730761906636
"ISIC_0220466",0.00480875249313272
"ISIC_0223354",0.000631269575912402
"ISIC_0223463",0.0358864695449993
"ISIC_0223760",0.000239026784381896
"ISIC_0224309",0.00590189322340405
"ISIC_0225471",0.00265810171312427
"ISIC_0225894",0.00194511711467049
"ISIC_0226234",0.000358382219192859
"ISIC_0227767",0.000293271748228007
"ISIC_0228452",0.000717398998687669
"ISIC_0229266",0.00482457546219623
"ISIC_0230247",0.000246377185002119
"ISIC_0230499",0.00877748656423086
"ISIC_0231539",0.00148537548339132
"ISIC_0231788",0.000570927322981269
"ISIC_0232763",0.00942699344329746
"ISIC_0235107",0.00327811130985337
"ISIC_0235501",0.0427492293600595
"ISIC_0235505",0.0197576119349621
"ISIC_0235542",0.00280804413160988
"ISIC_0238185",0.000205601326223353
"ISIC_0238872",0.343272580068123
"ISIC_0239635",0.0137579340029052
"ISIC_0240839",0.000106617395995947
"ISIC_0241566",0.00181354140416452
"ISIC_0243686",0.00408300755315204
"ISIC_0243937",0.00243010871367941
"ISIC_0244266",0.00484595514605868
"ISIC_0244465",0.000593051592627936
"ISIC_0244617",0.00107173753271981
"ISIC_0244885",0.000542908773921849
"ISIC_0245273",0.00134872423555582
"ISIC_0246008",0.0000909296706349582
"ISIC_0246211",0.00139440822769937
"ISIC_0248702",0.0063155648545382
"ISIC_0251455",0.0278178294702992
"ISIC_0251656",0.0245923611846102
"ISIC_0252811",0.0367921047423609
"ISIC_0254594",0.000543283339958794
"ISIC_0255112",0.0197820385621068
"ISIC_0256267",0.000173961370153742
"ISIC_0258149",0.00456864010680763
"ISIC_0258489",0.00494276596415071
"ISIC_0258717",0.00886924194813117
"ISIC_0259209",0.0139119303233521
"ISIC_0259237",0.0020079502592089
"ISIC_0261866",0.0309765398032631
"ISIC_0261904",0.00052533442148454
"ISIC_0261907",0.000362242993176407
"ISIC_0262392",0.000586771019969111
"ISIC_0262492",0.00138389014419399
"ISIC_0263920",0.000646203398151816
"ISIC_0265011",0.000253527420086114
"ISIC_0267082",0.00698853969686698
"ISIC_0268025",0.000461334786740996
"ISIC_0268451",0.00188603713786474
"ISIC_0269476",0.000119602400065106
"ISIC_0270022",0.0157024150407983
"ISIC_0270367",0.00109188574110419
"ISIC_0271223",0.00148941277888525
"ISIC_0272190",0.00085988179317902
"ISIC_0273533",0.000694898545347284
"ISIC_0274458",0.0158895314128889
"ISIC_0274698",0.00175261168796974
"ISIC_0274789",0.162422172179839
"ISIC_0276718",0.000583073559835455
"ISIC_0280382",0.000485694498431107
"ISIC_0280752",0.00498627807954014
"ISIC_0280782",0.0231814571953308
"ISIC_0280827",0.00639708025967885
"ISIC_0281227",0.000425077962595738
"ISIC_0282269",0.00137658211536625
"ISIC_0282486",0.00297902061270533
